country,year,coal_electricity
G20 (Ember),2018,9218.24
G20 (Ember),2019,8960.62
G20 (Ember),2020,8588.54
G20 (Ember),2021,9339.52
G20 (Ember),2022,9497.88
G7 (Ember),2000,2783.69
G7 (Ember),2001,2740.38
G7 (Ember),2002,2784.67
G7 (Ember),2003,2876.86
G7 (Ember),2004,2867.39
G7 (Ember),2005,2925.21
G7 (Ember),2006,2898.09
G7 (Ember),2007,2933.8
G7 (Ember),2008,2880.02
G7 (Ember),2009,2564.52
G7 (Ember),2010,2674.7
G7 (Ember),2011,2522.23
G7 (Ember),2012,2400.06
G7 (Ember),2013,2494.23
G7 (Ember),2014,2428.03
G7 (Ember),2015,2164.48
G7 (Ember),2016,1981.46
G7 (Ember),2017,1913.73
G7 (Ember),2018,1823.23
G7 (Ember),2019,1548.02
G7 (Ember),2020,1295.19
G7 (Ember),2021,1459.93
G7 (Ember),2022,1427.42
Germany,1985,312.88
Germany,1986,315.312
Germany,1987,308.479
Germany,1988,310.385
Germany,1989,313.104
Germany,1990,310.04
Germany,1991,307.67
Germany,1992,295.67
Germany,1993,293.25
Germany,1994,290.29
Germany,1995,289.14
Germany,1996,295.99
Germany,1997,284.34
Germany,1998,292.26
Germany,1999,281.27
Germany,2000,296.68
Germany,2001,293.74
Germany,2002,299.6
Germany,2003,304.63
Germany,2004,298.77
Germany,2005,288.14
Germany,2006,288.93
Germany,2007,297.1
Germany,2008,275.21
Germany,2009,253.45
Germany,2010,262.89
Germany,2011,262.46
Germany,2012,276.23
Germany,2013,288.2
Germany,2014,274.41
Germany,2015,272.2
Germany,2016,261.75
Germany,2017,241.26
Germany,2018,228.16
Germany,2019,171.45
Germany,2020,134.6
Germany,2021,164.5
Germany,2022,178.94
Greece,1990,25.17
Greece,1991,23.7
Greece,1992,26.61
Greece,1993,27.79
Greece,1994,29.58
Greece,1995,28.7
Greece,1996,29.3
Greece,1997,30.63
Greece,1998,32.45
Greece,1999,32.38
Greece,2000,34.31
Greece,2001,35.43
Greece,2002,34.57
Greece,2003,35.17
Greece,2004,35.38
Greece,2005,35.54
Greece,2006,32.26
Greece,2007,34.68
Greece,2008,33.36
Greece,2009,34.19
Greece,2010,30.8
Greece,2011,31.07
Greece,2012,31.11
Greece,2013,26.4
Greece,2014,25.75
Greece,2015,22.11
Greece,2016,18.88
Greece,2017,18.76
Greece,2018,17.19
Greece,2019,12.12
Greece,2020,6.61
Greece,2021,5.32
Greece,2022,5.48
Guadeloupe,2000,0.21
Guadeloupe,2001,0.2
Guadeloupe,2002,0.2
Guadeloupe,2003,0.2
Guadeloupe,2004,0.24
Guadeloupe,2005,0.24
Guadeloupe,2006,0.25
Guadeloupe,2007,0.26
Guadeloupe,2008,0.26
Guadeloupe,2009,0.26
Guadeloupe,2010,0.26
Guadeloupe,2011,0.37
Guatemala,2000,0.77
Guatemala,2001,1.03
Guatemala,2002,0.85
Guatemala,2003,1.13
Guatemala,2004,1.22
Guatemala,2005,1.43
Guatemala,2006,1.21
Guatemala,2007,1.19
Guatemala,2008,1.08
Guatemala,2009,0.69
Guatemala,2010,0.96
Guatemala,2011,1.06
Guatemala,2012,1.23
Guatemala,2013,1.57
Guatemala,2014,1.9
Guatemala,2015,2.93
Guatemala,2016,2.84
Guatemala,2017,3.33
Guatemala,2018,4.03
Guatemala,2019,3.84
Guatemala,2020,2.39
Guatemala,2021,3.65
High-income countries,1985,2577.707
High-income countries,1986,2581.658
High-income countries,1987,2702.385
High-income countries,1988,2796.164
High-income countries,1989,2889.516
High-income countries,1990,2917.261
High-income countries,1991,2939.269
High-income countries,1992,2959.667
High-income countries,1993,3011.212
High-income countries,1994,3044.282
High-income countries,1995,3106.835
High-income countries,1996,3224.448
High-income countries,1997,3285.495
High-income countries,1998,3376.247
High-income countries,1999,3393.948
High-income countries,2000,3647.05
High-income countries,2001,3619.11
High-income countries,2002,3689.93
High-income countries,2003,3824.84
High-income countries,2004,3819.42
High-income countries,2005,3878.35
High-income countries,2006,3871.5
High-income countries,2007,3935.16
High-income countries,2008,3845.05
High-income countries,2009,3517.53
High-income countries,2010,3621.52
High-income countries,2011,3502.06
High-income countries,2012,3379.82
High-income countries,2013,3441.16
High-income countries,2014,3365.64
High-income countries,2015,3112.47
High-income countries,2016,2907.35
High-income countries,2017,2853.5
High-income countries,2018,2744.79
High-income countries,2019,2374.93
High-income countries,2020,2017.39
High-income countries,2021,2219.92
High-income countries,2022,2069.073
Honduras,2000,0.0
Honduras,2001,0.0
Honduras,2002,0.0
Honduras,2003,0.0
Honduras,2004,0.0
Honduras,2005,0.0
Honduras,2006,0.0
Honduras,2007,0.0
Honduras,2008,0.0
Honduras,2009,0.0
Honduras,2010,0.0
Honduras,2011,0.0
Honduras,2012,0.0
Honduras,2013,0.0
Honduras,2014,0.0
Honduras,2015,0.38
Honduras,2016,0.33
Honduras,2017,0.28
Honduras,2018,0.36
Honduras,2019,0.5
Honduras,2020,0.51
Honduras,2021,0.54
Hong Kong,2000,17.44
Hong Kong,2001,18.71
Hong Kong,2002,20.96
Hong Kong,2003,26.16
Hong Kong,2004,23.97
Hong Kong,2005,26.4
Hong Kong,2006,23.0
Hong Kong,2007,29.12
Hong Kong,2008,28.35
Hong Kong,2009,28.7
Hong Kong,2010,25.59
Hong Kong,2011,29.09
Hong Kong,2012,28.91
Hong Kong,2013,29.47
Hong Kong,2014,28.55
Hong Kong,2015,24.27
Hong Kong,2016,22.93
Hong Kong,2017,21.59
Hong Kong,2018,21.66
Hong Kong,2019,21.31
Hong Kong,2020,11.43
Hong Kong,2021,12.86
Hungary,1990,8.55
Hungary,1991,8.04
Hungary,1992,9.11
Hungary,1993,9.02
Hungary,1994,8.73
Hungary,1995,9.08
Hungary,1996,9.61
Hungary,1997,9.39
Hungary,1998,9.56
Hungary,1999,10.18
Hungary,2000,9.59
Hungary,2001,8.84
Hungary,2002,8.98
Hungary,2003,9.17
Hungary,2004,8.18
Hungary,2005,7.02
Hungary,2006,7.0
Hungary,2007,7.37
Hungary,2008,7.08
Hungary,2009,6.34
Hungary,2010,6.23
Hungary,2011,6.48
Hungary,2012,6.34
Hungary,2013,6.3
Hungary,2014,5.99
Hungary,2015,5.79
Hungary,2016,5.63
Hungary,2017,4.93
Hungary,2018,4.67
Hungary,2019,4.03
Hungary,2020,3.71
Hungary,2021,3.01
Hungary,2022,2.9
India,1985,116.039
India,1986,129.902
India,1987,152.8
India,1988,164.676
India,1989,184.975
India,1990,191.633
India,1991,214.118
India,1992,229.412
India,1993,252.784
India,1994,264.609
India,1995,296.292
India,1996,312.234
India,1997,325.827
India,1998,336.484
India,1999,365.436
India,2000,390.23
India,2001,408.29
India,2002,426.7
India,2003,441.47
India,2004,463.01
India,2005,478.48
India,2006,505.46
India,2007,533.27
India,2008,573.12
India,2009,611.11
India,2010,642.97
India,2011,701.25
India,2012,787.13
India,2013,847.97
India,2014,949.93
India,2015,1006.55
India,2016,1073.6
India,2017,1115.24
India,2018,1198.86
India,2019,1198.76
India,2020,1143.78
India,2021,1274.13
India,2022,1380.1
Indonesia,1985,5.212
Indonesia,1986,5.349
Indonesia,1987,6.183
Indonesia,1988,7.576
Indonesia,1989,8.509
Indonesia,1990,9.768
Indonesia,1991,11.046
Indonesia,1992,11.362
Indonesia,1993,10.681
Indonesia,1994,12.805
Indonesia,1995,14.367
Indonesia,1996,16.671
Indonesia,1997,20.473
Indonesia,1998,22.437
Indonesia,1999,26.335
Indonesia,2000,34.0
Indonesia,2001,37.71
Indonesia,2002,42.93
Indonesia,2003,46.46
Indonesia,2004,48.21
Indonesia,2005,51.83
Indonesia,2006,58.67
Indonesia,2007,63.9
Indonesia,2008,61.49
Indonesia,2009,65.91
Indonesia,2010,68.48
Indonesia,2011,81.09
Indonesia,2012,102.17
Indonesia,2013,111.25
Indonesia,2014,119.53
Indonesia,2015,124.66
Indonesia,2016,135.38
Indonesia,2017,147.96
Indonesia,2018,160.01
Indonesia,2019,174.49
Indonesia,2020,180.87
Indonesia,2021,189.96
Indonesia,2022,205.31
Iran,1985,0.088
Iran,1986,0.087
Iran,1987,0.085
Iran,1988,0.088
Iran,1989,0.064
Iran,1990,0.065
Iran,1991,0.094
Iran,1992,0.083
Iran,1993,0.096
Iran,1994,0.095
Iran,1995,0.091
Iran,1996,0.092
Iran,1997,0.096
Iran,1998,0.112
Iran,1999,0.417
Iran,2000,0.48
Iran,2001,0.47
Iran,2002,0.52
Iran,2003,0.47
Iran,2004,0.48
Iran,2005,0.57
Iran,2006,0.56
Iran,2007,0.57
Iran,2008,0.39
Iran,2009,0.38
Iran,2010,0.35
Iran,2011,0.43
Iran,2012,0.4
Iran,2013,0.46
Iran,2014,0.53
Iran,2015,0.46
Iran,2016,0.49
Iran,2017,0.69
Iran,2018,0.69
Iran,2019,0.74
Iran,2020,0.75
Iran,2021,0.75
Iran,2022,0.75
Ireland,1990,5.92
Ireland,1991,5.85
Ireland,1992,6.66
Ireland,1993,6.62
Ireland,1994,6.68
Ireland,1995,7.02
Ireland,1996,6.99
Ireland,1997,6.79
Ireland,1998,6.74
Ireland,1999,5.83
Ireland,2000,6.82
Ireland,2001,7.06
Ireland,2002,6.82
Ireland,2003,6.2
Ireland,2004,6.23
Ireland,2005,6.39
Ireland,2006,5.88
Ireland,2007,5.44
Ireland,2008,5.14
Ireland,2009,4.0
Ireland,2010,3.55
Ireland,2011,3.94
Ireland,2012,5.02
Ireland,2013,4.28
Ireland,2014,3.96
Ireland,2015,4.87
Ireland,2016,4.7
Ireland,2017,3.64
Ireland,2018,2.15
Ireland,2019,0.51
Ireland,2020,0.67
Ireland,2021,2.72
Ireland,2022,2.47
Israel,2000,27.47
Israel,2001,30.95
Israel,2002,33.0
Israel,2003,33.92
Israel,2004,34.3
Israel,2005,33.99
Israel,2006,33.57
Israel,2007,35.04
Israel,2008,33.23
Israel,2009,34.37
Israel,2010,34.26
Israel,2011,35.17
Israel,2012,38.72
Israel,2013,32.08
Israel,2014,29.87
Israel,2015,29.16
Israel,2016,24.08
Israel,2017,22.0
Israel,2018,20.53
Israel,2019,21.8
Israel,2020,18.9
Israel,2021,16.91
Italy,1985,30.023
Italy,1986,31.004
Italy,1987,33.035
Italy,1988,33.897
Italy,1989,31.867
Italy,1990,32.05
Italy,1991,28.5
Italy,1992,21.36
Italy,1993,16.66
Italy,1994,19.86
Italy,1995,24.12
Italy,1996,22.08
Italy,1997,20.51
Italy,1998,23.31
Italy,1999,23.81
Italy,2000,26.28
Italy,2001,31.73
Italy,2002,35.45
Italy,2003,38.81
Italy,2004,45.52
Italy,2005,43.61
Italy,2006,44.21
Italy,2007,44.11
Italy,2008,43.07
Italy,2009,39.74
Italy,2010,39.73
Italy,2011,44.73
Italy,2012,49.14
Italy,2013,45.1
Italy,2014,43.45
Italy,2015,43.2
Italy,2016,35.61
Italy,2017,32.63
Italy,2018,28.47
Italy,2019,18.84
Italy,2020,13.38
Italy,2021,14.02
Italy,2022,21.72
Japan,1985,99.334
Japan,1986,98.774
Japan,1987,107.333
Japan,1988,112.198
Japan,1989,116.866
Japan,1990,119.284
Japan,1991,125.572
Japan,1992,131.975
Japan,1993,140.23
Japan,1994,156.847
Japan,1995,168.601
Japan,1996,178.444
Japan,1997,188.135
Japan,1998,192.232
Japan,1999,211.613
Japan,2000,238.24
Japan,2001,253.91
Japan,2002,264.43
Japan,2003,292.06
Japan,2004,295.39
Japan,2005,319.2
Japan,2006,311.34
Japan,2007,317.31
Japan,2008,333.7
Japan,2009,312.08
Japan,2010,316.85
Japan,2011,285.07
Japan,2012,334.3
Japan,2013,362.55
Japan,2014,355.6
Japan,2015,349.64
Japan,2016,345.24
Japan,2017,342.88
Japan,2018,345.13
Japan,2019,338.2
Japan,2020,330.78
Japan,2021,338.6
Japan,2022,348.48
Kazakhstan,1985,59.068
Kazakhstan,1986,62.376
Kazakhstan,1987,64.276
Kazakhstan,1988,63.241
Kazakhstan,1989,63.892
Kazakhstan,1990,62.144
Kazakhstan,1991,62.111
Kazakhstan,1992,59.803
Kazakhstan,1993,55.32
Kazakhstan,1994,47.104
Kazakhstan,1995,48.019
Kazakhstan,1996,42.321
Kazakhstan,1997,37.206
Kazakhstan,1998,35.865
Kazakhstan,1999,34.055
Kazakhstan,2000,35.9
Kazakhstan,2001,39.08
Kazakhstan,2002,40.14
Kazakhstan,2003,45.83
Kazakhstan,2004,50.56
Kazakhstan,2005,50.17
Kazakhstan,2006,49.32
Kazakhstan,2007,56.25
Kazakhstan,2008,61.6
Kazakhstan,2009,58.11
Kazakhstan,2010,66.66
Kazakhstan,2011,70.22
Kazakhstan,2012,67.63
Kazakhstan,2013,69.0
Kazakhstan,2014,67.16
Kazakhstan,2015,63.35
Kazakhstan,2016,61.22
Kazakhstan,2017,68.94
Kazakhstan,2018,74.83
Kazakhstan,2019,73.82
Kazakhstan,2020,69.37
Kazakhstan,2021,69.29
Kazakhstan,2022,67.73
Kosovo,2000,2.89
Kosovo,2001,3.66
Kosovo,2002,3.64
Kosovo,2003,3.55
Kosovo,2004,3.94
Kosovo,2005,4.32
Kosovo,2006,4.3
Kosovo,2007,4.71
Kosovo,2008,5.05
Kosovo,2009,4.84
Kosovo,2010,4.99
Kosovo,2011,5.68
Kosovo,2012,5.83
Kosovo,2013,6.37
Kosovo,2014,5.27
Kosovo,2015,5.96
Kosovo,2016,5.72
Kosovo,2017,5.73
Kosovo,2018,5.6
Kosovo,2019,6.02
Kosovo,2020,6.33
Kosovo,2021,6.44
Kosovo,2022,6.44
Kyrgyzstan,2000,2.16
Kyrgyzstan,2001,2.36
Kyrgyzstan,2002,2.16
Kyrgyzstan,2003,1.94
Kyrgyzstan,2004,2.08
Kyrgyzstan,2005,1.98
Kyrgyzstan,2006,1.93
Kyrgyzstan,2007,1.97
Kyrgyzstan,2008,1.57
Kyrgyzstan,2009,0.81
Kyrgyzstan,2010,0.93
Kyrgyzstan,2011,0.96
Kyrgyzstan,2012,0.93
Kyrgyzstan,2013,0.86
Kyrgyzstan,2014,1.2
Kyrgyzstan,2015,1.81
Kyrgyzstan,2016,1.66
Kyrgyzstan,2017,1.23
Kyrgyzstan,2018,1.13
Kyrgyzstan,2019,1.13
Kyrgyzstan,2020,1.37
Kyrgyzstan,2021,1.46
Laos,2000,0.0
Laos,2001,0.0
Laos,2002,0.0
Laos,2003,0.0
Laos,2004,0.0
Laos,2005,0.0
Laos,2006,0.0
Laos,2007,0.0
Laos,2008,0.0
Laos,2009,0.0
Laos,2010,0.0
Laos,2011,0.0
Laos,2012,0.0
Laos,2013,0.0
Laos,2014,0.0
Laos,2015,2.06
Laos,2016,7.33
Laos,2017,10.08
Laos,2018,10.73
Laos,2019,10.19
Laos,2020,10.15
Laos,2021,10.8
Latin America and Caribbean (Ember),2000,42.28
Latin America and Caribbean (Ember),2001,43.34
Latin America and Caribbean (Ember),2002,45.17
Latin America and Caribbean (Ember),2003,50.26
Latin America and Caribbean (Ember),2004,49.6
Latin America and Caribbean (Ember),2005,58.23
Latin America and Caribbean (Ember),2006,59.37
Latin America and Caribbean (Ember),2007,62.29
Latin America and Caribbean (Ember),2008,54.48
Latin America and Caribbean (Ember),2009,60.89
Latin America and Caribbean (Ember),2010,70.41
Latin America and Caribbean (Ember),2011,75.81
Latin America and Caribbean (Ember),2012,83.67
Latin America and Caribbean (Ember),2013,96.95
Latin America and Caribbean (Ember),2014,100.98
Latin America and Caribbean (Ember),2015,103.36
Latin America and Caribbean (Ember),2016,106.05
Latin America and Caribbean (Ember),2017,92.5
Latin America and Caribbean (Ember),2018,91.74
Latin America and Caribbean (Ember),2019,99.27
Latin America and Caribbean (Ember),2020,83.4
Latin America and Caribbean (Ember),2021,85.59
Latin America and Caribbean (Ember),2022,72.66
Low-income countries,2000,0.0
Low-income countries,2001,0.0
Low-income countries,2002,0.0
Low-income countries,2003,0.0
Low-income countries,2004,0.0
Low-income countries,2005,0.0
Low-income countries,2006,0.0
Low-income countries,2007,0.0
Low-income countries,2008,0.0
Low-income countries,2009,0.0
Low-income countries,2010,0.28
Low-income countries,2011,0.39
Low-income countries,2012,0.42
Low-income countries,2013,0.38
Low-income countries,2014,0.36
Low-income countries,2015,0.43
Low-income countries,2016,0.82
Low-income countries,2017,1.52
Low-income countries,2018,1.76
Low-income countries,2019,1.59
Low-income countries,2020,1.6
Low-income countries,2021,1.22
Lower-middle-income countries,1985,235.549
Lower-middle-income countries,1986,256.011
Lower-middle-income countries,1987,281.303
Lower-middle-income countries,1988,290.531
Lower-middle-income countries,1989,313.923
Lower-middle-income countries,1990,317.5
Lower-middle-income countries,1991,333.291
Lower-middle-income countries,1992,347.539
Lower-middle-income countries,1993,351.8
Lower-middle-income countries,1994,355.668
Lower-middle-income countries,1995,383.001
Lower-middle-income countries,1996,387.727
Lower-middle-income countries,1997,404.914
Lower-middle-income countries,1998,412.733
Lower-middle-income countries,1999,448.974
Lower-middle-income countries,2000,524.17
Lower-middle-income countries,2001,552.99
Lower-middle-income countries,2002,576.84
Lower-middle-income countries,2003,594.95
Lower-middle-income countries,2004,611.61
Lower-middle-income countries,2005,634.84
Lower-middle-income countries,2006,685.7
Lower-middle-income countries,2007,726.12
Lower-middle-income countries,2008,759.75
Lower-middle-income countries,2009,796.38
Lower-middle-income countries,2010,847.8
Lower-middle-income countries,2011,936.91
Lower-middle-income countries,2012,1054.12
Lower-middle-income countries,2013,1131.87
Lower-middle-income countries,2014,1251.3
Lower-middle-income countries,2015,1325.59
Lower-middle-income countries,2016,1431.27
Lower-middle-income countries,2017,1492.42
Lower-middle-income countries,2018,1619.61
Lower-middle-income countries,2019,1677.8
Lower-middle-income countries,2020,1627.4
Lower-middle-income countries,2021,1775.0
Lower-middle-income countries,2022,1711.723
Madagascar,2000,0.0
Madagascar,2001,0.0
Madagascar,2002,0.0
Madagascar,2003,0.0
Madagascar,2004,0.0
Madagascar,2005,0.0
Madagascar,2006,0.0
Madagascar,2007,0.0
Madagascar,2008,0.0
Madagascar,2009,0.0
Madagascar,2010,0.0
Madagascar,2011,0.16
Madagascar,2012,0.23
Madagascar,2013,0.25
Madagascar,2014,0.25
Madagascar,2015,0.26
Madagascar,2016,0.26
Madagascar,2017,0.29
Madagascar,2018,0.25
Madagascar,2019,0.21
Madagascar,2020,0.25
Madagascar,2021,0.26
Malaysia,1985,0.0
Malaysia,1986,0.0
Malaysia,1987,0.0
Malaysia,1988,0.257
Malaysia,1989,2.171
Malaysia,1990,2.932
Malaysia,1991,3.473
Malaysia,1992,3.837
Malaysia,1993,3.88
Malaysia,1994,4.081
Malaysia,1995,3.974
Malaysia,1996,4.177
Malaysia,1997,2.46
Malaysia,1998,3.655
Malaysia,1999,4.522
Malaysia,2000,4.04
Malaysia,2001,6.24
Malaysia,2002,9.56
Malaysia,2003,13.44
Malaysia,2004,22.63
Malaysia,2005,25.23
Malaysia,2006,26.63
Malaysia,2007,30.86
Malaysia,2008,31.03
Malaysia,2009,37.64
Malaysia,2010,49.4
Malaysia,2011,52.3
Malaysia,2012,55.62
Malaysia,2013,53.66
Malaysia,2014,55.83
Malaysia,2015,63.47
Malaysia,2016,69.15
Malaysia,2017,68.87
Malaysia,2018,77.29
Malaysia,2019,76.41
Malaysia,2020,84.22
Malaysia,2021,77.96
Malaysia,2022,76.39
Malta,1990,0.62
Malta,1991,0.59
Malta,1992,0.56
Malta,1993,0.6
Malta,1994,0.36
Malta,1995,0.09
Malta,1996,0.0
Malta,1997,0.0
Malta,1998,0.0
Malta,1999,0.0
Malta,2000,0.0
Malta,2001,0.0
Malta,2002,0.0
Malta,2003,0.0
Malta,2004,0.0
Malta,2005,0.0
Malta,2006,0.0
Malta,2007,0.0
Malta,2008,0.0
Malta,2009,0.0
Malta,2010,0.0
Malta,2011,0.0
Malta,2012,0.0
Malta,2013,0.0
Malta,2014,0.0
Malta,2015,0.0
Malta,2016,0.0
Malta,2017,0.0
Malta,2018,0.0
Malta,2019,0.0
Malta,2020,0.0
Malta,2021,0.0
Malta,2022,0.0
Mauritius,2000,0.26
Mauritius,2001,0.27
Mauritius,2002,0.28
Mauritius,2003,0.29
Mauritius,2004,0.3
Mauritius,2005,0.37
Mauritius,2006,0.42
Mauritius,2007,0.69
Mauritius,2008,0.72
Mauritius,2009,0.69
Mauritius,2010,0.7
Mauritius,2011,0.73
Mauritius,2012,0.69
Mauritius,2013,0.71
Mauritius,2014,0.73
Mauritius,2015,0.73
Mauritius,2016,0.72
Mauritius,2017,0.68
Mauritius,2018,0.73
Mauritius,2019,0.75
Mauritius,2020,0.65
Mauritius,2021,0.68
Mexico,1985,3.864
Mexico,1986,6.357
Mexico,1987,7.312
Mexico,1988,8.061
Mexico,1989,7.915
Mexico,1990,7.799
Mexico,1991,9.243
Mexico,1992,9.549
Mexico,1993,11.559
Mexico,1994,14.285
Mexico,1995,15.481
Mexico,1996,18.534
Mexico,1997,18.392
Mexico,1998,18.688
Mexico,1999,18.608
Mexico,2000,17.33
Mexico,2001,21.3
Mexico,2002,23.83
Mexico,2003,26.46
Mexico,2004,21.35
Mexico,2005,29.19
Mexico,2006,28.0
Mexico,2007,27.93
Mexico,2008,18.59
Mexico,2009,25.81
Mexico,2010,30.03
Mexico,2011,31.39
Mexico,2012,32.0
Mexico,2013,29.87
Mexico,2014,31.32
Mexico,2015,31.48
Mexico,2016,31.78
Mexico,2017,28.12
Mexico,2018,27.0
Mexico,2019,29.42
Mexico,2020,18.92
Mexico,2021,14.09
Mexico,2022,21.7
Middle East (EI),1985,8.484
Middle East (EI),1986,8.986
Middle East (EI),1987,9.162
Middle East (EI),1988,9.127
Middle East (EI),1989,9.807
Middle East (EI),1990,10.533
Middle East (EI),1991,11.439
Middle East (EI),1992,14.115
Middle East (EI),1993,16.085
Middle East (EI),1994,17.059
Middle East (EI),1995,18.801
Middle East (EI),1996,22.465
Middle East (EI),1997,24.879
Middle East (EI),1998,26.543
Middle East (EI),1999,26.62
Middle East (EI),2000,29.669
Middle East (EI),2001,33.37
Middle East (EI),2002,35.59
Middle East (EI),2003,36.527
Middle East (EI),2004,37.372
Middle East (EI),2005,36.701
Middle East (EI),2006,36.301
Middle East (EI),2007,37.824
Middle East (EI),2008,35.74
Middle East (EI),2009,34.729
Middle East (EI),2010,34.642
Middle East (EI),2011,35.616
Middle East (EI),2012,39.16
Middle East (EI),2013,32.615
Middle East (EI),2014,30.685
Middle East (EI),2015,29.678
Middle East (EI),2016,24.693
Middle East (EI),2017,22.764
Middle East (EI),2018,21.337
Middle East (EI),2019,22.672
Middle East (EI),2020,19.763
Middle East (EI),2021,17.926
Middle East (EI),2022,18.526
Middle East (Ember),2000,27.95
Middle East (Ember),2001,31.42
Middle East (Ember),2002,33.52
Middle East (Ember),2003,34.39
Middle East (Ember),2004,34.78
Middle East (Ember),2005,34.56
Middle East (Ember),2006,34.13
Middle East (Ember),2007,35.61
Middle East (Ember),2008,33.62
Middle East (Ember),2009,34.75
Middle East (Ember),2010,34.89
Middle East (Ember),2011,35.83
Middle East (Ember),2012,39.31
Middle East (Ember),2013,32.67
Middle East (Ember),2014,30.51
Middle East (Ember),2015,29.73
Middle East (Ember),2016,24.67
Middle East (Ember),2017,22.8
Middle East (Ember),2018,21.32
Middle East (Ember),2019,22.63
Middle East (Ember),2020,19.74
Middle East (Ember),2021,17.75
Moldova,2000,2.83
Moldova,2001,3.04
Moldova,2002,3.12
Moldova,2003,3.22
Moldova,2004,3.14
Moldova,2005,3.23
Moldova,2006,3.29
Moldova,2007,3.18
Moldova,2008,3.24
Moldova,2009,3.36
Moldova,2010,3.29
Moldova,2011,3.13
Moldova,2012,3.19
Moldova,2013,2.41
Moldova,2014,2.91
Moldova,2015,3.33
Moldova,2016,3.23
Moldova,2017,2.68
Moldova,2018,2.93
Moldova,2019,3.08
Moldova,2020,3.36
Moldova,2021,3.59
Moldova,2022,3.59
Mongolia,2000,2.74
Mongolia,2001,2.8
Mongolia,2002,2.9
Mongolia,2003,2.92
Mongolia,2004,3.08
Mongolia,2005,3.2
Mongolia,2006,3.32
Mongolia,2007,3.46
Mongolia,2008,3.74
Mongolia,2009,3.78
Mongolia,2010,3.85
Mongolia,2011,4.17
Mongolia,2012,4.43
Mongolia,2013,4.59
Mongolia,2014,4.86
Mongolia,2015,4.97
Mongolia,2016,5.09
Mongolia,2017,5.27
Mongolia,2018,5.71
Mongolia,2019,5.88
Mongolia,2020,6.04
Mongolia,2021,6.42
Mongolia,2022,6.63
Montenegro,2005,1.0
Montenegro,2006,1.2
Montenegro,2007,0.86
Montenegro,2008,1.29
Montenegro,2009,0.69
Montenegro,2010,1.27
Montenegro,2011,1.45
Montenegro,2012,1.37
Montenegro,2013,1.44
Montenegro,2014,1.42
Montenegro,2015,1.51
Montenegro,2016,1.3
Montenegro,2017,1.36
Montenegro,2018,1.55
Montenegro,2019,1.5
Montenegro,2020,1.62
Montenegro,2021,1.44
Montenegro,2022,1.55
Morocco,2000,11.36
Morocco,2001,13.13
Morocco,2002,12.37
Morocco,2003,12.69
Morocco,2004,13.41
Morocco,2005,12.71
Morocco,2006,12.9
Morocco,2007,12.51
Morocco,2008,11.49
Morocco,2009,10.56
Morocco,2010,11.44
Morocco,2011,12.1
Morocco,2012,12.36
Morocco,2013,12.03
Morocco,2014,15.82
Morocco,2015,17.05
Morocco,2016,16.89
Morocco,2017,17.55
Morocco,2018,21.24
Morocco,2019,26.88
Morocco,2020,27.21
Morocco,2021,28.28
Myanmar,2000,0.0
Myanmar,2001,0.0
Myanmar,2002,0.0
Myanmar,2003,0.0
Myanmar,2004,0.05
Myanmar,2005,0.22
Myanmar,2006,0.36
Myanmar,2007,0.38
Myanmar,2008,0.19
Myanmar,2009,0.21
Myanmar,2010,0.34
Myanmar,2011,0.22
Myanmar,2012,0.23
Myanmar,2013,0.13
Myanmar,2014,0.07
Myanmar,2015,0.06
Myanmar,2016,0.01
Myanmar,2017,1.5
Myanmar,2018,1.59
Myanmar,2019,2.34
Myanmar,2020,1.91
Myanmar,2021,2.15
Namibia,2000,0.03
Namibia,2001,0.0
Namibia,2002,0.0
Namibia,2003,0.01
Namibia,2004,0.0
Namibia,2005,0.03
Namibia,2006,0.07
Namibia,2007,0.03
Namibia,2008,0.14
Namibia,2009,0.06
Namibia,2010,0.04
Namibia,2011,0.02
Namibia,2012,0.02
Namibia,2013,0.04
Namibia,2014,0.01
Namibia,2015,0.02
Namibia,2016,0.04
Namibia,2017,0.04
Namibia,2018,0.01
Namibia,2019,0.03
Namibia,2020,0.04
Namibia,2021,0.05
Netherlands,1985,14.833
Netherlands,1986,15.138
Netherlands,1987,16.948
Netherlands,1988,22.255
Netherlands,1989,22.156
Netherlands,1990,25.01
Netherlands,1991,22.66
Netherlands,1992,22.63
Netherlands,1993,21.41
Netherlands,1994,24.11
Netherlands,1995,27.4
Netherlands,1996,25.82
Netherlands,1997,24.44
Netherlands,1998,26.43
Netherlands,1999,21.92
Netherlands,2000,24.28
Netherlands,2001,25.48
Netherlands,2002,25.99
Netherlands,2003,26.57
Netherlands,2004,24.95
Netherlands,2005,23.5
Netherlands,2006,23.74
Netherlands,2007,24.92
Netherlands,2008,23.48
Netherlands,2009,24.28
Netherlands,2010,22.59
Netherlands,2011,21.39
Netherlands,2012,24.21
Netherlands,2013,24.61
Netherlands,2014,29.49
Netherlands,2015,39.39
Netherlands,2016,36.73
Netherlands,2017,31.28
Netherlands,2018,27.47
Netherlands,2019,17.71
Netherlands,2020,7.61
Netherlands,2021,14.59
Netherlands,2022,14.57
New Zealand,2000,1.44
New Zealand,2001,1.98
New Zealand,2002,1.93
New Zealand,2003,3.7
New Zealand,2004,4.46
New Zealand,2005,5.47
New Zealand,2006,5.17
New Zealand,2007,2.95
New Zealand,2008,4.52
New Zealand,2009,3.08
